supermarket,date,month,year,product_category,item_count
Aldi,2023-08-29,8,2023,pets,5
Sains,2023-08-14,8,2023,fresh_food,215
Sains,2023-08-16,8,2023,bakery,37
Sains,2023-08-13,8,2023,frozen,39
ASDA,2023-08-12,8,2023,drinks,166
ASDA,2023-08-02,8,2023,household,111
ASDA,2023-08-04,8,2023,baby_products,45
Morrisons,2023-08-30,8,2023,free-from,30
Morrisons,2023-08-06,8,2023,frozen,41
Aldi,2023-08-08,8,2023,pets,7
Aldi,2023-08-18,8,2023,baby_products,5
Sains,2023-08-19,8,2023,pets,52
Tesco,2023-08-06,8,2023,bakery,45
Tesco,2023-08-04,8,2023,bakery,33
Aldi,2023-08-26,8,2023,food_cupboard,72
Sains,2023-08-24,8,2023,home,218
Sains,2023-08-23,8,2023,health_products,298
Sains,2023-08-10,8,2023,health_products,361
ASDA,2023-08-08,8,2023,frozen,40
Tesco,2023-08-10,8,2023,household,51
Aldi,2023-08-26,8,2023,drinks,36
Aldi,2023-08-10,8,2023,baby_products,4
Sains,2023-08-29,8,2023,home,218
ASDA,2023-08-31,8,2023,drinks,173
Tesco,2023-08-19,8,2023,home,189
ASDA,2023-08-29,8,2023,drinks,173
ASDA,2023-08-28,8,2023,fresh_food,213
ASDA,2023-08-03,8,2023,bakery,34
Tesco,2023-08-23,8,2023,frozen,54
Morrisons,2023-08-04,8,2023,food_cupboard,235
Morrisons,2023-08-09,8,2023,bakery,31
Sains,2023-08-19,8,2023,bakery,26
ASDA,2023-08-30,8,2023,free-from,38
Aldi,2023-08-12,8,2023,drinks,35
Aldi,2023-08-01,8,2023,bakery,13
Aldi,2023-08-29,8,2023,free-from,4
Aldi,2023-08-08,8,2023,free-from,3
Sains,2023-08-20,8,2023,drinks,157
Sains,2023-08-07,8,2023,home,232
Sains,2023-08-19,8,2023,health_products,286
ASDA,2023-08-10,8,2023,food_cupboard,287
ASDA,2023-08-02,8,2023,pets,34
Tesco,2023-08-14,8,2023,health_products,248
Morrisons,2023-08-06,8,2023,fresh_food,117
Morrisons,2023-08-19,8,2023,home,148
Aldi,2023-08-26,8,2023,fresh_food,91
Aldi,2023-08-28,8,2023,drinks,38
Aldi,2023-08-30,8,2023,food_cupboard,76
Sains,2023-08-05,8,2023,health_products,313
Sains,2023-08-05,8,2023,pets,55
Sains,2023-08-26,8,2023,pets,48
Tesco,2023-08-11,8,2023,household,53
Tesco,2023-08-27,8,2023,bakery,42
Morrisons,2023-08-09,8,2023,baby_products,33
Aldi,2023-08-31,8,2023,drinks,37
Aldi,2023-08-02,8,2023,baby_products,7
Tesco,2023-08-11,8,2023,baby_products,53
Tesco,2023-08-13,8,2023,baby_products,40
Morrisons,2023-08-07,8,2023,free-from,14
Aldi,2023-08-25,8,2023,pets,8
Sains,2023-08-12,8,2023,household,98
Sains,2023-08-21,8,2023,household,96
ASDA,2023-08-14,8,2023,food_cupboard,308
ASDA,2023-08-11,8,2023,frozen,27
Tesco,2023-08-20,8,2023,home,206
Tesco,2023-08-21,8,2023,fresh_food,181
Tesco,2023-08-03,8,2023,health_products,218
Tesco,2023-08-15,8,2023,home,177
Morrisons,2023-08-07,8,2023,fresh_food,122
Morrisons,2023-08-07,8,2023,pets,32
Morrisons,2023-08-01,8,2023,frozen,48
Morrisons,2023-08-09,8,2023,free-from,17
Aldi,2023-08-24,8,2023,free-from,4
Sains,2023-08-21,8,2023,bakery,21
ASDA,2023-08-05,8,2023,food_cupboard,319
Tesco,2023-08-31,8,2023,drinks,172
Tesco,2023-08-30,8,2023,baby_products,47
Tesco,2023-08-26,8,2023,baby_products,59
Tesco,2023-08-18,8,2023,household,56
Tesco,2023-08-04,8,2023,home,195
Morrisons,2023-08-19,8,2023,health_products,167
Morrisons,2023-08-26,8,2023,drinks,135
Morrisons,2023-08-04,8,2023,baby_products,31
Aldi,2023-08-20,8,2023,food_cupboard,64
Aldi,2023-08-17,8,2023,frozen,28
Aldi,2023-08-24,8,2023,pets,6
Sains,2023-08-09,8,2023,baby_products,42
ASDA,2023-08-06,8,2023,home,220
ASDA,2023-08-22,8,2023,bakery,52
Tesco,2023-08-24,8,2023,fresh_food,184
Tesco,2023-08-15,8,2023,drinks,172
Morrisons,2023-08-22,8,2023,baby_products,58
Morrisons,2023-08-15,8,2023,baby_products,32
Aldi,2023-08-13,8,2023,health_products,18
Aldi,2023-08-14,8,2023,food_cupboard,70
Sains,2023-08-12,8,2023,fresh_food,214
ASDA,2023-08-08,8,2023,free-from,45
Tesco,2023-08-29,8,2023,home,192
Tesco,2023-08-26,8,2023,health_products,230
Morrisons,2023-08-16,8,2023,bakery,24
Morrisons,2023-08-11,8,2023,pets,51
Sains,2023-08-10,8,2023,bakery,38
Sains,2023-08-11,8,2023,bakery,39
Sains,2023-08-26,8,2023,baby_products,34
ASDA,2023-08-29,8,2023,fresh_food,239
ASDA,2023-08-16,8,2023,pets,25
Tesco,2023-08-10,8,2023,drinks,138
Tesco,2023-08-07,8,2023,drinks,173
Morrisons,2023-08-03,8,2023,free-from,18
Aldi,2023-08-03,8,2023,frozen,26
Aldi,2023-08-06,8,2023,health_products,13
Aldi,2023-08-08,8,2023,baby_products,8
Sains,2023-08-04,8,2023,free-from,154
Sains,2023-08-29,8,2023,household,109
ASDA,2023-08-16,8,2023,home,185
Tesco,2023-08-12,8,2023,food_cupboard,324
Sains,2023-08-25,8,2023,food_cupboard,313
Sains,2023-08-04,8,2023,home,196
ASDA,2023-08-05,8,2023,free-from,62
Tesco,2023-08-17,8,2023,food_cupboard,355
Tesco,2023-08-01,8,2023,health_products,221
Tesco,2023-08-23,8,2023,household,45
Morrisons,2023-08-01,8,2023,home,147
Morrisons,2023-08-06,8,2023,pets,32
Aldi,2023-08-02,8,2023,fresh_food,106
Aldi,2023-08-20,8,2023,pets,8
Aldi,2023-08-11,8,2023,household,6
Sains,2023-08-26,8,2023,home,227
Sains,2023-08-30,8,2023,baby_products,40
ASDA,2023-08-07,8,2023,home,212
ASDA,2023-08-20,8,2023,health_products,249
Tesco,2023-08-16,8,2023,frozen,66
Morrisons,2023-08-02,8,2023,baby_products,35
Morrisons,2023-08-13,8,2023,frozen,44
Aldi,2023-08-10,8,2023,health_products,15
Sains,2023-08-08,8,2023,household,124
Sains,2023-08-16,8,2023,drinks,175
ASDA,2023-08-03,8,2023,food_cupboard,310
ASDA,2023-08-15,8,2023,bakery,51
Tesco,2023-08-18,8,2023,home,197
Morrisons,2023-08-10,8,2023,baby_products,50
Morrisons,2023-08-20,8,2023,home,144
Aldi,2023-08-08,8,2023,food_cupboard,66
Aldi,2023-08-26,8,2023,health_products,12
Sains,2023-08-31,8,2023,drinks,160
ASDA,2023-08-24,8,2023,bakery,51
Tesco,2023-08-19,8,2023,health_products,238
Morrisons,2023-08-07,8,2023,frozen,41
Aldi,2023-08-10,8,2023,fresh_food,92
Aldi,2023-08-04,8,2023,free-from,1
Sains,2023-08-11,8,2023,home,208
Sains,2023-08-22,8,2023,drinks,161
Sains,2023-08-15,8,2023,free-from,157
Sains,2023-08-31,8,2023,baby_products,42
Sains,2023-08-21,8,2023,baby_products,31
ASDA,2023-08-13,8,2023,drinks,163
ASDA,2023-08-26,8,2023,home,215
ASDA,2023-08-12,8,2023,household,127
ASDA,2023-08-13,8,2023,bakery,44
ASDA,2023-08-03,8,2023,free-from,36
Tesco,2023-08-05,8,2023,fresh_food,186
Tesco,2023-08-06,8,2023,fresh_food,161
Morrisons,2023-08-14,8,2023,household,56
Aldi,2023-08-16,8,2023,health_products,9
Aldi,2023-08-06,8,2023,household,10
Sains,2023-08-30,8,2023,household,100
Tesco,2023-08-07,8,2023,bakery,45
Morrisons,2023-08-22,8,2023,fresh_food,126
Morrisons,2023-08-24,8,2023,household,59
Morrisons,2023-08-26,8,2023,health_products,144
Morrisons,2023-08-29,8,2023,free-from,16
Morrisons,2023-08-09,8,2023,drinks,137
Sains,2023-08-04,8,2023,drinks,178
Sains,2023-08-10,8,2023,food_cupboard,309
ASDA,2023-08-27,8,2023,fresh_food,246
ASDA,2023-08-22,8,2023,health_products,247
Tesco,2023-08-06,8,2023,home,181
Tesco,2023-08-26,8,2023,fresh_food,187
Tesco,2023-08-06,8,2023,pets,42
Morrisons,2023-08-16,8,2023,home,166
Morrisons,2023-08-26,8,2023,bakery,16
Aldi,2023-08-02,8,2023,food_cupboard,70
Aldi,2023-08-11,8,2023,baby_products,1
Sains,2023-08-09,8,2023,drinks,166
Sains,2023-08-18,8,2023,frozen,29
ASDA,2023-08-08,8,2023,home,232
Tesco,2023-08-23,8,2023,bakery,43
Morrisons,2023-08-19,8,2023,baby_products,37
Morrisons,2023-08-02,8,2023,free-from,24
Morrisons,2023-08-10,8,2023,health_products,186
Aldi,2023-08-18,8,2023,household,17
ASDA,2023-08-26,8,2023,food_cupboard,343
ASDA,2023-08-02,8,2023,food_cupboard,303
ASDA,2023-08-14,8,2023,home,195
ASDA,2023-08-22,8,2023,drinks,168
ASDA,2023-08-28,8,2023,pets,47
Tesco,2023-08-30,8,2023,food_cupboard,337
Morrisons,2023-08-15,8,2023,household,50
Morrisons,2023-08-11,8,2023,home,129
Aldi,2023-08-17,8,2023,drinks,38
Aldi,2023-08-27,8,2023,health_products,13
Aldi,2023-08-12,8,2023,household,22
Sains,2023-08-30,8,2023,pets,51
ASDA,2023-08-26,8,2023,drinks,165
ASDA,2023-08-12,8,2023,frozen,24
ASDA,2023-08-07,8,2023,baby_products,43
Tesco,2023-08-22,8,2023,drinks,153
Morrisons,2023-08-13,8,2023,food_cupboard,254
Morrisons,2023-08-11,8,2023,fresh_food,131
ASDA,2023-08-24,8,2023,food_cupboard,285
ASDA,2023-08-15,8,2023,health_products,232
ASDA,2023-08-20,8,2023,frozen,35
Tesco,2023-08-04,8,2023,fresh_food,171
Tesco,2023-08-02,8,2023,drinks,156
Tesco,2023-08-31,8,2023,pets,44
Morrisons,2023-08-23,8,2023,drinks,152
Aldi,2023-08-29,8,2023,household,14
Aldi,2023-08-05,8,2023,drinks,36
Aldi,2023-08-05,8,2023,pets,9
Aldi,2023-08-11,8,2023,bakery,13
Sains,2023-08-03,8,2023,free-from,150
ASDA,2023-08-16,8,2023,frozen,21
ASDA,2023-08-31,8,2023,home,203
ASDA,2023-08-02,8,2023,bakery,48
Tesco,2023-08-16,8,2023,household,41
Tesco,2023-08-06,8,2023,household,55
Tesco,2023-08-10,8,2023,pets,33
Tesco,2023-08-30,8,2023,frozen,49
Tesco,2023-08-03,8,2023,pets,38
Morrisons,2023-08-20,8,2023,drinks,140
Morrisons,2023-08-18,8,2023,pets,39
Aldi,2023-08-06,8,2023,drinks,42
Aldi,2023-08-28,8,2023,food_cupboard,78
Aldi,2023-08-16,8,2023,free-from,1
Sains,2023-08-04,8,2023,health_products,316
Tesco,2023-08-07,8,2023,household,62
Tesco,2023-08-02,8,2023,pets,40
Sains,2023-08-04,8,2023,frozen,45
ASDA,2023-08-25,8,2023,health_products,228
ASDA,2023-08-25,8,2023,household,100
Tesco,2023-08-07,8,2023,frozen,58
Morrisons,2023-08-19,8,2023,frozen,46
Morrisons,2023-08-27,8,2023,fresh_food,111
Aldi,2023-08-06,8,2023,baby_products,2
Sains,2023-08-06,8,2023,bakery,36
ASDA,2023-08-04,8,2023,home,219
ASDA,2023-08-06,8,2023,fresh_food,246
ASDA,2023-08-23,8,2023,pets,42
ASDA,2023-08-19,8,2023,frozen,21
Tesco,2023-08-11,8,2023,health_products,210
Tesco,2023-08-24,8,2023,bakery,29
Aldi,2023-08-21,8,2023,baby_products,5
Sains,2023-08-05,8,2023,household,105
Tesco,2023-08-25,8,2023,food_cupboard,334
Sains,2023-08-20,8,2023,fresh_food,227
ASDA,2023-08-19,8,2023,baby_products,40
Tesco,2023-08-19,8,2023,food_cupboard,361
Tesco,2023-08-03,8,2023,baby_products,45
Morrisons,2023-08-24,8,2023,food_cupboard,241
Sains,2023-08-24,8,2023,drinks,144
Sains,2023-08-24,8,2023,baby_products,32
ASDA,2023-08-10,8,2023,fresh_food,215
ASDA,2023-08-06,8,2023,bakery,32
Tesco,2023-08-27,8,2023,pets,42
Tesco,2023-08-29,8,2023,pets,35
Tesco,2023-08-01,8,2023,household,41
Morrisons,2023-08-16,8,2023,fresh_food,104
Morrisons,2023-08-24,8,2023,bakery,22
Morrisons,2023-08-20,8,2023,health_products,176
Aldi,2023-08-19,8,2023,health_products,15
Aldi,2023-08-09,8,2023,health_products,12
Aldi,2023-08-19,8,2023,household,16
Sains,2023-08-27,8,2023,pets,51
Sains,2023-08-06,8,2023,free-from,160
ASDA,2023-08-27,8,2023,free-from,36
Tesco,2023-08-31,8,2023,health_products,230
Morrisons,2023-08-30,8,2023,fresh_food,137
Aldi,2023-08-12,8,2023,food_cupboard,70
Sains,2023-08-29,8,2023,food_cupboard,278
ASDA,2023-08-24,8,2023,drinks,182
Tesco,2023-08-16,8,2023,home,220
Tesco,2023-08-01,8,2023,baby_products,50
Tesco,2023-08-02,8,2023,household,51
Tesco,2023-08-23,8,2023,drinks,154
Tesco,2023-08-17,8,2023,pets,44
Sains,2023-08-28,8,2023,household,89
Sains,2023-08-14,8,2023,home,216
Tesco,2023-08-30,8,2023,home,204
Tesco,2023-08-28,8,2023,household,62
Tesco,2023-08-19,8,2023,frozen,50
Tesco,2023-08-14,8,2023,pets,45
Tesco,2023-08-19,8,2023,pets,40
Morrisons,2023-08-27,8,2023,drinks,134
Morrisons,2023-08-06,8,2023,baby_products,37
Morrisons,2023-08-26,8,2023,household,48
Aldi,2023-08-11,8,2023,drinks,31
Aldi,2023-08-30,8,2023,pets,6
Aldi,2023-08-31,8,2023,baby_products,5
Sains,2023-08-25,8,2023,health_products,310
Sains,2023-08-17,8,2023,baby_products,40
Sains,2023-08-29,8,2023,health_products,310
Sains,2023-08-28,8,2023,fresh_food,204
Sains,2023-08-01,8,2023,bakery,36
ASDA,2023-08-10,8,2023,home,216
Tesco,2023-08-26,8,2023,drinks,158
Tesco,2023-08-12,8,2023,household,50
Tesco,2023-08-26,8,2023,pets,56
Morrisons,2023-08-06,8,2023,food_cupboard,231
Sains,2023-08-10,8,2023,free-from,173
Sains,2023-08-27,8,2023,free-from,149
ASDA,2023-08-04,8,2023,health_products,254
ASDA,2023-08-19,8,2023,home,215
ASDA,2023-08-01,8,2023,pets,27
Morrisons,2023-08-18,8,2023,home,156
Aldi,2023-08-09,8,2023,household,11
ASDA,2023-08-07,8,2023,frozen,35
Tesco,2023-08-16,8,2023,drinks,146
Tesco,2023-08-29,8,2023,health_products,224
Tesco,2023-08-20,8,2023,baby_products,65
Morrisons,2023-08-16,8,2023,pets,32
Aldi,2023-08-08,8,2023,fresh_food,98
Aldi,2023-08-23,8,2023,pets,8
Aldi,2023-08-01,8,2023,baby_products,5
Aldi,2023-08-09,8,2023,pets,6
Sains,2023-08-01,8,2023,fresh_food,198
Sains,2023-08-08,8,2023,home,233
ASDA,2023-08-03,8,2023,household,131
Tesco,2023-08-12,8,2023,home,212
Morrisons,2023-08-23,8,2023,frozen,35
Morrisons,2023-08-31,8,2023,bakery,27
Aldi,2023-08-24,8,2023,frozen,23
Aldi,2023-08-08,8,2023,bakery,12
Sains,2023-08-22,8,2023,food_cupboard,315
Sains,2023-08-14,8,2023,baby_products,49
ASDA,2023-08-02,8,2023,drinks,190
Tesco,2023-08-26,8,2023,bakery,38
Morrisons,2023-08-29,8,2023,drinks,125
Morrisons,2023-08-29,8,2023,baby_products,33
ASDA,2023-08-04,8,2023,pets,39
Tesco,2023-08-27,8,2023,food_cupboard,356
Tesco,2023-08-09,8,2023,food_cupboard,378
Tesco,2023-08-24,8,2023,baby_products,55
Aldi,2023-08-31,8,2023,free-from,1
Sains,2023-08-04,8,2023,baby_products,40
Sains,2023-08-17,8,2023,free-from,159
ASDA,2023-08-21,8,2023,household,95
Tesco,2023-08-20,8,2023,health_products,225
Morrisons,2023-08-13,8,2023,fresh_food,110
Morrisons,2023-08-13,8,2023,pets,34
Aldi,2023-08-14,8,2023,household,14
Sains,2023-08-15,8,2023,pets,44
Sains,2023-08-27,8,2023,health_products,308
Sains,2023-08-15,8,2023,frozen,39
Sains,2023-08-02,8,2023,pets,52
Sains,2023-08-03,8,2023,household,114
ASDA,2023-08-08,8,2023,baby_products,57
Tesco,2023-08-21,8,2023,food_cupboard,323
Tesco,2023-08-15,8,2023,fresh_food,162
Morrisons,2023-08-03,8,2023,drinks,144
Morrisons,2023-08-24,8,2023,fresh_food,136
Morrisons,2023-08-09,8,2023,household,53
Morrisons,2023-08-10,8,2023,fresh_food,136
Morrisons,2023-08-17,8,2023,household,53
Aldi,2023-08-14,8,2023,frozen,20
Sains,2023-08-14,8,2023,food_cupboard,315
ASDA,2023-08-24,8,2023,free-from,37
ASDA,2023-08-11,8,2023,health_products,251
Tesco,2023-08-17,8,2023,drinks,176
Morrisons,2023-08-22,8,2023,bakery,25
Aldi,2023-08-24,8,2023,baby_products,7
Sains,2023-08-12,8,2023,baby_products,35
Sains,2023-08-17,8,2023,frozen,43
ASDA,2023-08-09,8,2023,frozen,27
Tesco,2023-08-30,8,2023,drinks,180
Tesco,2023-08-27,8,2023,household,45
Tesco,2023-08-29,8,2023,baby_products,51
Morrisons,2023-08-10,8,2023,free-from,20
Morrisons,2023-08-26,8,2023,home,162
Morrisons,2023-08-04,8,2023,frozen,53
Sains,2023-08-06,8,2023,household,106
ASDA,2023-08-01,8,2023,home,212
ASDA,2023-08-23,8,2023,household,103
Morrisons,2023-08-03,8,2023,fresh_food,129
Aldi,2023-08-31,8,2023,health_products,11
ASDA,2023-08-10,8,2023,baby_products,48
ASDA,2023-08-02,8,2023,frozen,32
ASDA,2023-08-29,8,2023,free-from,42
Tesco,2023-08-02,8,2023,food_cupboard,347
Aldi,2023-08-01,8,2023,food_cupboard,75
Aldi,2023-08-10,8,2023,food_cupboard,66
Sains,2023-08-17,8,2023,health_products,342
Sains,2023-08-31,8,2023,home,195
Sains,2023-08-08,8,2023,fresh_food,209
Sains,2023-08-10,8,2023,frozen,45
ASDA,2023-08-08,8,2023,food_cupboard,325
ASDA,2023-08-13,8,2023,free-from,39
ASDA,2023-08-24,8,2023,pets,43
Tesco,2023-08-14,8,2023,household,58
Tesco,2023-08-12,8,2023,drinks,154
Morrisons,2023-08-01,8,2023,food_cupboard,238
Morrisons,2023-08-31,8,2023,fresh_food,126
Morrisons,2023-08-25,8,2023,food_cupboard,260
Aldi,2023-08-25,8,2023,frozen,25
Aldi,2023-08-24,8,2023,health_products,12
Sains,2023-08-21,8,2023,home,237
ASDA,2023-08-26,8,2023,bakery,53
ASDA,2023-08-27,8,2023,pets,34
ASDA,2023-08-05,8,2023,frozen,27
Morrisons,2023-08-28,8,2023,drinks,151
Morrisons,2023-08-20,8,2023,pets,44
Morrisons,2023-08-10,8,2023,frozen,31
Morrisons,2023-08-31,8,2023,free-from,34
Aldi,2023-08-08,8,2023,drinks,48
Aldi,2023-08-06,8,2023,pets,9
ASDA,2023-08-15,8,2023,food_cupboard,278
ASDA,2023-08-06,8,2023,baby_products,32
ASDA,2023-08-10,8,2023,free-from,46
ASDA,2023-08-18,8,2023,bakery,45
Tesco,2023-08-15,8,2023,food_cupboard,318
Tesco,2023-08-17,8,2023,baby_products,61
Morrisons,2023-08-01,8,2023,bakery,29
Morrisons,2023-08-22,8,2023,free-from,19
Morrisons,2023-08-12,8,2023,bakery,22
Aldi,2023-08-21,8,2023,frozen,20
Aldi,2023-08-15,8,2023,pets,5
Aldi,2023-08-22,8,2023,health_products,9
Sains,2023-08-09,8,2023,household,92
Sains,2023-08-25,8,2023,free-from,143
ASDA,2023-08-19,8,2023,free-from,50
ASDA,2023-08-14,8,2023,bakery,51
Tesco,2023-08-27,8,2023,baby_products,37
Morrisons,2023-08-31,8,2023,home,159
Morrisons,2023-08-30,8,2023,food_cupboard,251
Aldi,2023-08-24,8,2023,household,15
Sains,2023-08-19,8,2023,free-from,153
ASDA,2023-08-30,8,2023,health_products,232
ASDA,2023-08-13,8,2023,food_cupboard,284
Tesco,2023-08-12,8,2023,frozen,42
Morrisons,2023-08-14,8,2023,food_cupboard,223
Morrisons,2023-08-23,8,2023,household,55
Morrisons,2023-08-22,8,2023,drinks,138
Morrisons,2023-08-04,8,2023,free-from,23
Aldi,2023-08-07,8,2023,household,19
Aldi,2023-08-27,8,2023,drinks,34
Aldi,2023-08-15,8,2023,free-from,6
Sains,2023-08-28,8,2023,health_products,335
Sains,2023-08-16,8,2023,pets,60
Sains,2023-08-31,8,2023,fresh_food,216
Sains,2023-08-26,8,2023,frozen,39
Tesco,2023-08-03,8,2023,drinks,169
Morrisons,2023-08-14,8,2023,free-from,27
Morrisons,2023-08-05,8,2023,home,181
Morrisons,2023-08-19,8,2023,fresh_food,135
Aldi,2023-08-13,8,2023,household,21
Aldi,2023-08-19,8,2023,pets,4
Sains,2023-08-03,8,2023,drinks,142
Tesco,2023-08-07,8,2023,food_cupboard,333
Morrisons,2023-08-01,8,2023,fresh_food,112
Morrisons,2023-08-28,8,2023,health_products,176
Aldi,2023-08-07,8,2023,fresh_food,112
Aldi,2023-08-10,8,2023,pets,8
Aldi,2023-08-15,8,2023,health_products,10
Sains,2023-08-10,8,2023,home,202
Sains,2023-08-02,8,2023,baby_products,42
ASDA,2023-08-30,8,2023,home,235
Tesco,2023-08-17,8,2023,fresh_food,169
Tesco,2023-08-03,8,2023,bakery,39
Aldi,2023-08-22,8,2023,baby_products,4
Aldi,2023-08-19,8,2023,baby_products,5
Aldi,2023-08-13,8,2023,pets,6
Sains,2023-08-21,8,2023,food_cupboard,330
Sains,2023-08-17,8,2023,fresh_food,230
Sains,2023-08-28,8,2023,home,211
ASDA,2023-08-15,8,2023,frozen,42
Aldi,2023-08-21,8,2023,pets,6
Sains,2023-08-10,8,2023,drinks,168
Sains,2023-08-19,8,2023,fresh_food,194
Tesco,2023-08-03,8,2023,fresh_food,160
Tesco,2023-08-10,8,2023,food_cupboard,343
Tesco,2023-08-14,8,2023,baby_products,58
Morrisons,2023-08-21,8,2023,home,180
Morrisons,2023-08-07,8,2023,drinks,128
Morrisons,2023-08-09,8,2023,frozen,49
Morrisons,2023-08-25,8,2023,baby_products,34
Morrisons,2023-08-12,8,2023,home,155
Aldi,2023-08-04,8,2023,household,15
Aldi,2023-08-18,8,2023,free-from,3
Sains,2023-08-08,8,2023,pets,52
Sains,2023-08-29,8,2023,free-from,150
Sains,2023-08-27,8,2023,bakery,32
ASDA,2023-08-05,8,2023,household,111
ASDA,2023-08-12,8,2023,free-from,40
ASDA,2023-08-26,8,2023,health_products,231
ASDA,2023-08-29,8,2023,pets,37
Tesco,2023-08-19,8,2023,drinks,171
Tesco,2023-08-20,8,2023,bakery,33
Tesco,2023-08-12,8,2023,bakery,41
Morrisons,2023-08-13,8,2023,health_products,182
Aldi,2023-08-20,8,2023,household,17
Aldi,2023-08-18,8,2023,bakery,11
Sains,2023-08-17,8,2023,household,123
Sains,2023-08-07,8,2023,fresh_food,184
Sains,2023-08-15,8,2023,drinks,161
Sains,2023-08-07,8,2023,pets,50
ASDA,2023-08-01,8,2023,food_cupboard,295
ASDA,2023-08-05,8,2023,baby_products,48
Tesco,2023-08-11,8,2023,pets,35
Morrisons,2023-08-08,8,2023,household,61
Sains,2023-08-03,8,2023,health_products,366
Sains,2023-08-27,8,2023,frozen,30
ASDA,2023-08-07,8,2023,bakery,45
ASDA,2023-08-22,8,2023,frozen,29
ASDA,2023-08-14,8,2023,frozen,31
Tesco,2023-08-25,8,2023,home,201
Aldi,2023-08-29,8,2023,drinks,32
Aldi,2023-08-16,8,2023,pets,5
Aldi,2023-08-27,8,2023,baby_products,3
Aldi,2023-08-17,8,2023,baby_products,4
Sains,2023-08-10,8,2023,baby_products,36
Sains,2023-08-23,8,2023,frozen,48
ASDA,2023-08-23,8,2023,food_cupboard,331
ASDA,2023-08-06,8,2023,free-from,42
Tesco,2023-08-28,8,2023,fresh_food,207
Morrisons,2023-08-01,8,2023,baby_products,32
Sains,2023-08-22,8,2023,household,100
ASDA,2023-08-11,8,2023,home,245
ASDA,2023-08-11,8,2023,household,100
Tesco,2023-08-29,8,2023,food_cupboard,333
Tesco,2023-08-01,8,2023,pets,43
Morrisons,2023-08-21,8,2023,food_cupboard,221
Morrisons,2023-08-25,8,2023,pets,42
Sains,2023-08-01,8,2023,food_cupboard,285
Sains,2023-08-27,8,2023,fresh_food,217
ASDA,2023-08-22,8,2023,food_cupboard,319
Tesco,2023-08-12,8,2023,baby_products,64
Morrisons,2023-08-08,8,2023,frozen,40
Morrisons,2023-08-31,8,2023,health_products,153
Aldi,2023-08-06,8,2023,fresh_food,95
Aldi,2023-08-19,8,2023,frozen,20
Aldi,2023-08-16,8,2023,baby_products,2
Sains,2023-08-01,8,2023,health_products,320
Tesco,2023-08-27,8,2023,home,214
Tesco,2023-08-02,8,2023,bakery,39
Tesco,2023-08-16,8,2023,baby_products,54
Morrisons,2023-08-14,8,2023,drinks,132
Aldi,2023-08-21,8,2023,health_products,10
Aldi,2023-08-07,8,2023,drinks,39
ASDA,2023-08-09,8,2023,free-from,40
ASDA,2023-08-23,8,2023,bakery,58
Tesco,2023-08-04,8,2023,food_cupboard,343
Tesco,2023-08-12,8,2023,health_products,239
Morrisons,2023-08-01,8,2023,drinks,124
Aldi,2023-08-31,8,2023,bakery,18
Aldi,2023-08-09,8,2023,bakery,13
Aldi,2023-08-10,8,2023,bakery,13
Aldi,2023-08-15,8,2023,bakery,16
Sains,2023-08-09,8,2023,free-from,160
ASDA,2023-08-22,8,2023,baby_products,50
ASDA,2023-08-31,8,2023,fresh_food,223
ASDA,2023-08-20,8,2023,fresh_food,227
Morrisons,2023-08-06,8,2023,home,147
Aldi,2023-08-13,8,2023,fresh_food,92
Sains,2023-08-23,8,2023,free-from,167
Sains,2023-08-28,8,2023,bakery,25
Sains,2023-08-09,8,2023,home,196
Tesco,2023-08-15,8,2023,household,56
Tesco,2023-08-07,8,2023,fresh_food,188
Morrisons,2023-08-16,8,2023,health_products,177
Morrisons,2023-08-15,8,2023,free-from,19
Morrisons,2023-08-24,8,2023,home,151
Morrisons,2023-08-10,8,2023,drinks,138
Morrisons,2023-08-20,8,2023,free-from,16
Aldi,2023-08-21,8,2023,bakery,16
Aldi,2023-08-29,8,2023,food_cupboard,63
Sains,2023-08-08,8,2023,food_cupboard,313
Sains,2023-08-24,8,2023,household,99
ASDA,2023-08-01,8,2023,free-from,38
ASDA,2023-08-20,8,2023,home,226
ASDA,2023-08-11,8,2023,food_cupboard,288
Morrisons,2023-08-09,8,2023,pets,43
Sains,2023-08-26,8,2023,free-from,151
Sains,2023-08-11,8,2023,fresh_food,213
Sains,2023-08-14,8,2023,bakery,31
Sains,2023-08-01,8,2023,pets,48
ASDA,2023-08-20,8,2023,pets,48
ASDA,2023-08-28,8,2023,free-from,45
Tesco,2023-08-25,8,2023,health_products,236
Morrisons,2023-08-04,8,2023,household,55
Aldi,2023-08-07,8,2023,baby_products,3
ASDA,2023-08-04,8,2023,household,112
ASDA,2023-08-27,8,2023,food_cupboard,304
ASDA,2023-08-25,8,2023,food_cupboard,322
ASDA,2023-08-05,8,2023,pets,48
Tesco,2023-08-29,8,2023,frozen,43
Morrisons,2023-08-02,8,2023,home,156
Morrisons,2023-08-24,8,2023,free-from,16
Aldi,2023-08-11,8,2023,fresh_food,114
Sains,2023-08-03,8,2023,fresh_food,195
Sains,2023-08-30,8,2023,bakery,32
Sains,2023-08-03,8,2023,frozen,38
ASDA,2023-08-21,8,2023,food_cupboard,318
ASDA,2023-08-09,8,2023,fresh_food,240
Sains,2023-08-28,8,2023,pets,39
Morrisons,2023-08-12,8,2023,fresh_food,111
Morrisons,2023-08-03,8,2023,food_cupboard,213
